chid,n_tested,n_positive,S_c,ci_lower,ci_upper,raw_rate,n_mechanisms,mechanism_details,tcpl_binary_compliant,tcpl_ternary_compliant,S_global_raw,S_potency_raw,S_global_flipped,S_potency_flipped,S_improved,S_ensemble,tcpl_binary_improved,tcpl_ternary_improved,S_c_original,tcpl_binary_compliant_original,tcpl_ternary_compliant_original
20815.0,2,2,0.2920634920634921,0.0178571428571428,0.8333333333333334,1.0,3,"{'GENERAL': {'n_tested': 19, 'n_positive': 0, 'score': 0.025}, 'NR': {'n_tested': 27, 'n_positive': 0, 'score': 0.017857142857142856}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,2,,,,,0.2920634920634921,0.2920634920634921,1,2,0.2920634920634921,1,1
26266.0,2,2,0.1782990083905415,0.0131578947368421,0.5,1.0,3,"{'GENERAL': {'n_tested': 22, 'n_positive': 0, 'score': 0.021739130434782608}, 'NR': {'n_tested': 37, 'n_positive': 0, 'score': 0.013157894736842105}, 'SR': {'n_tested': 4, 'n_positive': 2, 'score': 0.5}}",1,1,,,,,0.1782990083905415,0.1782990083905415,1,1,0.1782990083905415,1,1
22279.0,2,2,0.1953463203463203,0.0178571428571428,0.5,1.0,3,"{'GENERAL': {'n_tested': 21, 'n_positive': 1, 'score': 0.06818181818181818}, 'NR': {'n_tested': 27, 'n_positive': 0, 'score': 0.017857142857142856}, 'SR': {'n_tested': 2, 'n_positive': 1, 'score': 0.5}}",1,1,,,,,0.1953463203463203,0.1953463203463203,1,1,0.1953463203463203,1,1
41508.0,2,2,0.2049441786283891,0.0227272727272727,0.5,1.0,3,"{'GENERAL': {'n_tested': 21, 'n_positive': 0, 'score': 0.022727272727272728}, 'NR': {'n_tested': 37, 'n_positive': 3, 'score': 0.09210526315789473}, 'SR': {'n_tested': 2, 'n_positive': 1, 'score': 0.5}}",1,1,,,,,0.2049441786283891,0.2049441786283891,1,1,0.2049441786283891,1,1
23419.0,2,2,0.0465320910973084,0.0178571428571428,0.1,1.0,3,"{'GENERAL': {'n_tested': 22, 'n_positive': 0, 'score': 0.021739130434782608}, 'NR': {'n_tested': 27, 'n_positive': 0, 'score': 0.017857142857142856}, 'SR': {'n_tested': 4, 'n_positive': 0, 'score': 0.1}}",1,0,,,,,0.0465320910973084,0.0465320910973084,1,0,0.0465320910973084,0,1
26457.0,2,2,0.1688311688311688,0.0178571428571428,0.375,1.0,3,"{'GENERAL': {'n_tested': 21, 'n_positive': 2, 'score': 0.11363636363636363}, 'NR': {'n_tested': 27, 'n_positive': 0, 'score': 0.017857142857142856}, 'SR': {'n_tested': 3, 'n_positive': 1, 'score': 0.375}}",1,1,,,,,0.1688311688311688,0.1688311688311688,1,1,0.1688311688311688,1,1
44370.0,2,2,0.1920995670995671,0.0227272727272727,0.5,1.0,3,"{'GENERAL': {'n_tested': 21, 'n_positive': 0, 'score': 0.022727272727272728}, 'NR': {'n_tested': 27, 'n_positive': 1, 'score': 0.05357142857142857}, 'SR': {'n_tested': 2, 'n_positive': 1, 'score': 0.5}}",1,1,,,,,0.1920995670995671,0.1920995670995671,1,1,0.1920995670995671,1,1
27598.0,2,2,0.0977398205659075,0.0178571428571428,0.1666666666666666,1.0,3,"{'GENERAL': {'n_tested': 22, 'n_positive': 2, 'score': 0.10869565217391304}, 'NR': {'n_tested': 27, 'n_positive': 0, 'score': 0.017857142857142856}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,0,,,,,0.0977398205659075,0.0977398205659075,1,0,0.0977398205659075,0,1
20694.0,2,2,0.0465320910973084,0.0178571428571428,0.1,1.0,3,"{'GENERAL': {'n_tested': 22, 'n_positive': 0, 'score': 0.021739130434782608}, 'NR': {'n_tested': 27, 'n_positive': 0, 'score': 0.017857142857142856}, 'SR': {'n_tested': 4, 'n_positive': 0, 'score': 0.1}}",1,0,,,,,0.0465320910973084,0.0465320910973084,1,0,0.0465320910973084,0,1
20648.0,2,2,0.1298245614035087,0.0394736842105263,0.25,1.0,3,"{'GENERAL': {'n_tested': 24, 'n_positive': 2, 'score': 0.1}, 'NR': {'n_tested': 37, 'n_positive': 1, 'score': 0.039473684210526314}, 'SR': {'n_tested': 5, 'n_positive': 1, 'score': 0.25}}",1,0,,,,,0.1298245614035087,0.1298245614035087,1,0,0.1298245614035087,1,1
38847.0,2,2,0.1928571428571428,0.025,0.5,1.0,3,"{'GENERAL': {'n_tested': 19, 'n_positive': 0, 'score': 0.025}, 'NR': {'n_tested': 27, 'n_positive': 1, 'score': 0.05357142857142857}, 'SR': {'n_tested': 2, 'n_positive': 1, 'score': 0.5}}",1,1,,,,,0.1928571428571428,0.1928571428571428,1,1,0.1928571428571428,1,1
44429.0,2,2,0.1969298245614035,0.025,0.5,1.0,3,"{'GENERAL': {'n_tested': 19, 'n_positive': 0, 'score': 0.025}, 'NR': {'n_tested': 37, 'n_positive': 2, 'score': 0.06578947368421052}, 'SR': {'n_tested': 2, 'n_positive': 1, 'score': 0.5}}",1,1,,,,,0.1969298245614035,0.1969298245614035,1,1,0.1969298245614035,1,1
21131.0,2,2,0.3251035196687371,0.0217391304347826,0.9,1.0,3,"{'GENERAL': {'n_tested': 22, 'n_positive': 0, 'score': 0.021739130434782608}, 'NR': {'n_tested': 27, 'n_positive': 1, 'score': 0.05357142857142857}, 'SR': {'n_tested': 4, 'n_positive': 4, 'score': 0.9}}",1,2,,,,,0.3251035196687371,0.3251035196687371,1,2,0.3251035196687371,1,1
44490.0,2,2,0.0694444444444444,0.0178571428571428,0.1666666666666666,1.0,3,"{'GENERAL': {'n_tested': 20, 'n_positive': 0, 'score': 0.023809523809523808}, 'NR': {'n_tested': 27, 'n_positive': 0, 'score': 0.017857142857142856}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,0,,,,,0.0694444444444444,0.0694444444444444,1,0,0.0694444444444444,0,1
20957.0,2,2,0.4039141414141414,0.1,0.8333333333333334,1.0,3,"{'GENERAL': {'n_tested': 87, 'n_positive': 24, 'score': 0.2784090909090909}, 'NR': {'n_tested': 134, 'n_positive': 13, 'score': 0.1}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,2,,,,,0.4039141414141414,0.4039141414141414,1,2,0.4039141414141414,1,1
24585.0,2,2,0.2083333333333333,0.125,0.25,1.0,3,"{'GENERAL': {'n_tested': 21, 'n_positive': 5, 'score': 0.25}, 'NR': {'n_tested': 27, 'n_positive': 3, 'score': 0.125}, 'SR': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1,,,,,0.2083333333333333,0.2083333333333333,1,1,0.2083333333333333,1,1
26615.0,2,2,0.0465320910973084,0.0178571428571428,0.1,1.0,3,"{'GENERAL': {'n_tested': 22, 'n_positive': 0, 'score': 0.021739130434782608}, 'NR': {'n_tested': 27, 'n_positive': 0, 'score': 0.017857142857142856}, 'SR': {'n_tested': 4, 'n_positive': 0, 'score': 0.1}}",1,0,,,,,0.0465320910973084,0.0465320910973084,1,0,0.0465320910973084,0,1
35784.0,2,2,0.3396825396825396,0.025,0.8333333333333334,1.0,3,"{'GENERAL': {'n_tested': 19, 'n_positive': 0, 'score': 0.025}, 'NR': {'n_tested': 27, 'n_positive': 4, 'score': 0.16071428571428573}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,2,,,,,0.3396825396825396,0.3396825396825396,1,2,0.3396825396825396,1,1
43902.0,2,2,0.121031746031746,0.0714285714285714,0.1666666666666666,1.0,3,"{'GENERAL': {'n_tested': 20, 'n_positive': 1, 'score': 0.07142857142857142}, 'NR': {'n_tested': 27, 'n_positive': 3, 'score': 0.125}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,0,,,,,0.121031746031746,0.121031746031746,1,0,0.121031746031746,0,1
41580.0,2,2,0.0853174603174603,0.0178571428571428,0.1666666666666666,1.0,3,"{'GENERAL': {'n_tested': 20, 'n_positive': 1, 'score': 0.07142857142857142}, 'NR': {'n_tested': 27, 'n_positive': 0, 'score': 0.017857142857142856}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,0,,,,,0.0853174603174603,0.0853174603174603,1,0,0.0853174603174603,0,1
40719.0,2,2,0.0208333333333333,0.0178571428571428,0.0238095238095238,1.0,2,"{'GENERAL': {'n_tested': 20, 'n_positive': 0, 'score': 0.023809523809523808}, 'NR': {'n_tested': 27, 'n_positive': 0, 'score': 0.017857142857142856}}",1,0,,,,,0.0208333333333333,0.0208333333333333,1,0,0.0208333333333333,0,0
26536.0,2,2,0.0465320910973084,0.0178571428571428,0.1,1.0,3,"{'GENERAL': {'n_tested': 22, 'n_positive': 0, 'score': 0.021739130434782608}, 'NR': {'n_tested': 27, 'n_positive': 0, 'score': 0.017857142857142856}, 'SR': {'n_tested': 4, 'n_positive': 0, 'score': 0.1}}",1,0,,,,,0.0465320910973084,0.0465320910973084,1,0,0.0465320910973084,0,1
27443.0,2,2,0.0462301587301587,0.0178571428571428,0.1,1.0,3,"{'GENERAL': {'n_tested': 23, 'n_positive': 0, 'score': 0.020833333333333332}, 'NR': {'n_tested': 27, 'n_positive': 0, 'score': 0.017857142857142856}, 'SR': {'n_tested': 4, 'n_positive': 0, 'score': 0.1}}",1,0,,,,,0.0462301587301587,0.0462301587301587,1,0,0.0462301587301587,0,1
42199.0,2,2,0.2916666666666667,0.0178571428571428,0.8333333333333334,1.0,3,"{'GENERAL': {'n_tested': 20, 'n_positive': 0, 'score': 0.023809523809523808}, 'NR': {'n_tested': 27, 'n_positive': 0, 'score': 0.017857142857142856}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,2,,,,,0.2916666666666667,0.2916666666666667,1,2,0.2916666666666667,1,1
27518.0,2,2,0.0853174603174603,0.0178571428571428,0.1666666666666666,1.0,3,"{'GENERAL': {'n_tested': 20, 'n_positive': 1, 'score': 0.07142857142857142}, 'NR': {'n_tested': 27, 'n_positive': 0, 'score': 0.017857142857142856}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,0,,,,,0.0853174603174603,0.0853174603174603,1,0,0.0853174603174603,0,1
22090.0,2,2,0.0842352092352092,0.0178571428571428,0.1666666666666666,1.0,3,"{'GENERAL': {'n_tested': 21, 'n_positive': 1, 'score': 0.06818181818181818}, 'NR': {'n_tested': 27, 'n_positive': 0, 'score': 0.017857142857142856}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,0,,,,,0.0842352092352092,0.0842352092352092,1,0,0.0842352092352092,0,1
27342.0,2,2,0.2073412698412698,0.0178571428571428,0.5,1.0,3,"{'GENERAL': {'n_tested': 23, 'n_positive': 2, 'score': 0.10416666666666667}, 'NR': {'n_tested': 27, 'n_positive': 0, 'score': 0.017857142857142856}, 'SR': {'n_tested': 4, 'n_positive': 2, 'score': 0.5}}",1,1,,,,,0.2073412698412698,0.2073412698412698,1,1,0.2073412698412698,1,1
27085.0,2,2,0.3575396825396825,0.0535714285714285,0.9,1.0,3,"{'GENERAL': {'n_tested': 20, 'n_positive': 2, 'score': 0.11904761904761904}, 'NR': {'n_tested': 27, 'n_positive': 1, 'score': 0.05357142857142857}, 'SR': {'n_tested': 4, 'n_positive': 4, 'score': 0.9}}",1,2,,,,,0.3575396825396825,0.3575396825396825,1,2,0.3575396825396825,1,1
21438.0,2,2,0.0694444444444444,0.0178571428571428,0.1666666666666666,1.0,3,"{'GENERAL': {'n_tested': 20, 'n_positive': 0, 'score': 0.023809523809523808}, 'NR': {'n_tested': 27, 'n_positive': 0, 'score': 0.017857142857142856}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,0,,,,,0.0694444444444444,0.0694444444444444,1,0,0.0694444444444444,0,1
44518.0,2,2,0.1255980861244019,0.0131578947368421,0.25,1.0,3,"{'GENERAL': {'n_tested': 21, 'n_positive': 2, 'score': 0.11363636363636363}, 'NR': {'n_tested': 37, 'n_positive': 0, 'score': 0.013157894736842105}, 'SR': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,0,,,,,0.1255980861244019,0.1255980861244019,1,0,0.1255980861244019,1,1
26544.0,2,2,0.0465320910973084,0.0178571428571428,0.1,1.0,3,"{'GENERAL': {'n_tested': 22, 'n_positive': 0, 'score': 0.021739130434782608}, 'NR': {'n_tested': 27, 'n_positive': 0, 'score': 0.017857142857142856}, 'SR': {'n_tested': 4, 'n_positive': 0, 'score': 0.1}}",1,0,,,,,0.0465320910973084,0.0465320910973084,1,0,0.0465320910973084,0,1
25991.0,2,2,0.3892857142857143,0.0535714285714285,0.9,1.0,3,"{'GENERAL': {'n_tested': 20, 'n_positive': 4, 'score': 0.21428571428571427}, 'NR': {'n_tested': 27, 'n_positive': 1, 'score': 0.05357142857142857}, 'SR': {'n_tested': 4, 'n_positive': 4, 'score': 0.9}}",1,2,,,,,0.3892857142857143,0.3892857142857143,1,2,0.3892857142857143,1,1
21757.0,2,2,0.0694444444444444,0.0178571428571428,0.1666666666666666,1.0,3,"{'GENERAL': {'n_tested': 20, 'n_positive': 0, 'score': 0.023809523809523808}, 'NR': {'n_tested': 27, 'n_positive': 0, 'score': 0.017857142857142856}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,0,,,,,0.0694444444444444,0.0694444444444444,1,0,0.0694444444444444,0,1
27902.0,2,2,0.2088509316770186,0.0178571428571428,0.5,1.0,3,"{'GENERAL': {'n_tested': 22, 'n_positive': 2, 'score': 0.10869565217391304}, 'NR': {'n_tested': 27, 'n_positive': 0, 'score': 0.017857142857142856}, 'SR': {'n_tested': 4, 'n_positive': 2, 'score': 0.5}}",1,1,,,,,0.2088509316770186,0.2088509316770186,1,1,0.2088509316770186,1,1
38317.0,2,2,0.0813492063492063,0.0238095238095238,0.1666666666666666,1.0,3,"{'GENERAL': {'n_tested': 20, 'n_positive': 0, 'score': 0.023809523809523808}, 'NR': {'n_tested': 27, 'n_positive': 1, 'score': 0.05357142857142857}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,0,,,,,0.0813492063492063,0.0813492063492063,1,0,0.0813492063492063,0,1
27489.0,2,2,0.1805555555555555,0.0178571428571428,0.5,1.0,3,"{'GENERAL': {'n_tested': 20, 'n_positive': 0, 'score': 0.023809523809523808}, 'NR': {'n_tested': 27, 'n_positive': 0, 'score': 0.017857142857142856}, 'SR': {'n_tested': 4, 'n_positive': 2, 'score': 0.5}}",1,1,,,,,0.1805555555555555,0.1805555555555555,1,1,0.1805555555555555,1,1
24247.0,2,2,0.0694444444444444,0.0178571428571428,0.1666666666666666,1.0,3,"{'GENERAL': {'n_tested': 20, 'n_positive': 0, 'score': 0.023809523809523808}, 'NR': {'n_tested': 27, 'n_positive': 0, 'score': 0.017857142857142856}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,0,,,,,0.0694444444444444,0.0694444444444444,1,0,0.0694444444444444,0,1
32417.0,2,2,0.117063492063492,0.0238095238095238,0.1666666666666666,1.0,3,"{'GENERAL': {'n_tested': 20, 'n_positive': 0, 'score': 0.023809523809523808}, 'NR': {'n_tested': 27, 'n_positive': 4, 'score': 0.16071428571428573}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,0,,,,,0.117063492063492,0.117063492063492,1,0,0.117063492063492,0,1
27747.0,2,2,0.069083694083694,0.0178571428571428,0.1666666666666666,1.0,3,"{'GENERAL': {'n_tested': 21, 'n_positive': 0, 'score': 0.022727272727272728}, 'NR': {'n_tested': 27, 'n_positive': 0, 'score': 0.017857142857142856}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,0,,,,,0.069083694083694,0.069083694083694,1,0,0.069083694083694,0,1
26991.0,2,2,0.1798654244306418,0.0178571428571428,0.5,1.0,3,"{'GENERAL': {'n_tested': 22, 'n_positive': 0, 'score': 0.021739130434782608}, 'NR': {'n_tested': 27, 'n_positive': 0, 'score': 0.017857142857142856}, 'SR': {'n_tested': 4, 'n_positive': 2, 'score': 0.5}}",1,1,,,,,0.1798654244306418,0.1798654244306418,1,1,0.1798654244306418,1,1
20474.0,2,2,0.0465320910973084,0.0178571428571428,0.1,1.0,3,"{'GENERAL': {'n_tested': 22, 'n_positive': 0, 'score': 0.021739130434782608}, 'NR': {'n_tested': 27, 'n_positive': 0, 'score': 0.017857142857142856}, 'SR': {'n_tested': 4, 'n_positive': 0, 'score': 0.1}}",1,0,,,,,0.0465320910973084,0.0465320910973084,1,0,0.0465320910973084,0,1
31290.0,2,2,0.0585526315789473,0.0131578947368421,0.1,1.0,3,"{'GENERAL': {'n_tested': 23, 'n_positive': 1, 'score': 0.0625}, 'NR': {'n_tested': 37, 'n_positive': 0, 'score': 0.013157894736842105}, 'SR': {'n_tested': 4, 'n_positive': 0, 'score': 0.1}}",1,0,,,,,0.0585526315789473,0.0585526315789473,1,0,0.0585526315789473,0,1
38818.0,2,2,0.0694444444444444,0.0178571428571428,0.1666666666666666,1.0,3,"{'GENERAL': {'n_tested': 20, 'n_positive': 0, 'score': 0.023809523809523808}, 'NR': {'n_tested': 27, 'n_positive': 0, 'score': 0.017857142857142856}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,0,,,,,0.0694444444444444,0.0694444444444444,1,0,0.0694444444444444,0,1
41966.0,2,2,0.1940131124913733,0.0892857142857142,0.3260869565217391,1.0,3,"{'GENERAL': {'n_tested': 22, 'n_positive': 7, 'score': 0.32608695652173914}, 'NR': {'n_tested': 27, 'n_positive': 2, 'score': 0.08928571428571429}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,,,,,0.1940131124913733,0.1940131124913733,1,1,0.1940131124913733,1,1
21843.0,2,2,0.0584368530020703,0.0217391304347826,0.1,1.0,3,"{'GENERAL': {'n_tested': 22, 'n_positive': 0, 'score': 0.021739130434782608}, 'NR': {'n_tested': 27, 'n_positive': 1, 'score': 0.05357142857142857}, 'SR': {'n_tested': 4, 'n_positive': 0, 'score': 0.1}}",1,0,,,,,0.0584368530020703,0.0584368530020703,1,0,0.0584368530020703,0,1
20674.0,2,2,0.1128389154704944,0.0227272727272727,0.25,1.0,3,"{'GENERAL': {'n_tested': 21, 'n_positive': 0, 'score': 0.022727272727272728}, 'NR': {'n_tested': 37, 'n_positive': 2, 'score': 0.06578947368421052}, 'SR': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,0,,,,,0.1128389154704944,0.1128389154704944,1,0,0.1128389154704944,0,1
21586.0,2,2,0.1592031425364758,0.0185185185185185,0.3,1.0,3,"{'GENERAL': {'n_tested': 21, 'n_positive': 3, 'score': 0.1590909090909091}, 'NR': {'n_tested': 26, 'n_positive': 0, 'score': 0.018518518518518517}, 'SR': {'n_tested': 4, 'n_positive': 1, 'score': 0.3}}",1,0,,,,,0.1592031425364758,0.1592031425364758,1,0,0.1592031425364758,1,1
32589.0,2,2,0.5524561403508772,0.4473684210526316,0.75,1.0,3,"{'GENERAL': {'n_tested': 18, 'n_positive': 8, 'score': 0.4473684210526316}, 'NR': {'n_tested': 24, 'n_positive': 11, 'score': 0.46}, 'SR': {'n_tested': 1, 'n_positive': 1, 'score': 0.75}}",1,2,,,,,0.5524561403508772,0.5524561403508772,1,2,0.5524561403508772,1,2
44541.0,2,2,0.0853174603174603,0.0178571428571428,0.1666666666666666,1.0,3,"{'GENERAL': {'n_tested': 20, 'n_positive': 1, 'score': 0.07142857142857142}, 'NR': {'n_tested': 27, 'n_positive': 0, 'score': 0.017857142857142856}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,0,,,,,0.0853174603174603,0.0853174603174603,1,0,0.0853174603174603,0,1
22521.0,2,2,0.1112914862914862,0.0535714285714285,0.1666666666666666,1.0,3,"{'GENERAL': {'n_tested': 21, 'n_positive': 2, 'score': 0.11363636363636363}, 'NR': {'n_tested': 27, 'n_positive': 1, 'score': 0.05357142857142857}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,0,,,,,0.1112914862914862,0.1112914862914862,1,0,0.1112914862914862,0,1
21818.0,2,2,0.1297619047619047,0.0178571428571428,0.3,1.0,3,"{'GENERAL': {'n_tested': 20, 'n_positive': 1, 'score': 0.07142857142857142}, 'NR': {'n_tested': 27, 'n_positive': 0, 'score': 0.017857142857142856}, 'SR': {'n_tested': 4, 'n_positive': 1, 'score': 0.3}}",1,0,,,,,0.1297619047619047,0.1297619047619047,1,0,0.1297619047619047,1,1
27407.0,2,2,0.1801948051948052,0.0178571428571428,0.5,1.0,3,"{'GENERAL': {'n_tested': 21, 'n_positive': 0, 'score': 0.022727272727272728}, 'NR': {'n_tested': 27, 'n_positive': 0, 'score': 0.017857142857142856}, 'SR': {'n_tested': 4, 'n_positive': 2, 'score': 0.5}}",1,1,,,,,0.1801948051948052,0.1801948051948052,1,1,0.1801948051948052,1,1
21629.0,2,2,0.0604465709728867,0.0131578947368421,0.1,1.0,3,"{'GENERAL': {'n_tested': 21, 'n_positive': 1, 'score': 0.06818181818181818}, 'NR': {'n_tested': 37, 'n_positive': 0, 'score': 0.013157894736842105}, 'SR': {'n_tested': 4, 'n_positive': 0, 'score': 0.1}}",1,0,,,,,0.0604465709728867,0.0604465709728867,1,0,0.0604465709728867,0,1
20451.0,2,2,0.1595238095238095,0.0535714285714285,0.3,1.0,3,"{'GENERAL': {'n_tested': 19, 'n_positive': 2, 'score': 0.125}, 'NR': {'n_tested': 27, 'n_positive': 1, 'score': 0.05357142857142857}, 'SR': {'n_tested': 4, 'n_positive': 1, 'score': 0.3}}",1,0,,,,,0.1595238095238095,0.1595238095238095,1,0,0.1595238095238095,1,1
24485.0,2,2,0.3866228070175438,0.0625,0.9,1.0,3,"{'GENERAL': {'n_tested': 23, 'n_positive': 1, 'score': 0.0625}, 'NR': {'n_tested': 37, 'n_positive': 7, 'score': 0.19736842105263158}, 'SR': {'n_tested': 4, 'n_positive': 4, 'score': 0.9}}",1,2,,,,,0.3866228070175438,0.3866228070175438,1,2,0.3866228070175438,1,1
25361.0,2,2,0.1135281385281385,0.0178571428571428,0.3,1.0,3,"{'GENERAL': {'n_tested': 21, 'n_positive': 0, 'score': 0.022727272727272728}, 'NR': {'n_tested': 27, 'n_positive': 0, 'score': 0.017857142857142856}, 'SR': {'n_tested': 4, 'n_positive': 1, 'score': 0.3}}",1,0,,,,,0.1135281385281385,0.1135281385281385,1,0,0.1135281385281385,0,1
27579.0,2,2,0.0465320910973084,0.0178571428571428,0.1,1.0,3,"{'GENERAL': {'n_tested': 22, 'n_positive': 0, 'score': 0.021739130434782608}, 'NR': {'n_tested': 27, 'n_positive': 0, 'score': 0.017857142857142856}, 'SR': {'n_tested': 4, 'n_positive': 0, 'score': 0.1}}",1,0,,,,,0.0465320910973084,0.0465320910973084,1,0,0.0465320910973084,0,1
25406.0,2,2,0.1943581780538302,0.0178571428571428,0.5,1.0,3,"{'GENERAL': {'n_tested': 22, 'n_positive': 1, 'score': 0.06521739130434782}, 'NR': {'n_tested': 27, 'n_positive': 0, 'score': 0.017857142857142856}, 'SR': {'n_tested': 4, 'n_positive': 2, 'score': 0.5}}",1,1,,,,,0.1943581780538302,0.1943581780538302,1,1,0.1943581780538302,1,1
37580.0,2,2,0.0853174603174603,0.0178571428571428,0.1666666666666666,1.0,3,"{'GENERAL': {'n_tested': 20, 'n_positive': 1, 'score': 0.07142857142857142}, 'NR': {'n_tested': 27, 'n_positive': 0, 'score': 0.017857142857142856}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,0,,,,,0.0853174603174603,0.0853174603174603,1,0,0.0853174603174603,0,1
25364.0,2,2,0.0694444444444444,0.0178571428571428,0.1666666666666666,1.0,3,"{'GENERAL': {'n_tested': 20, 'n_positive': 0, 'score': 0.023809523809523808}, 'NR': {'n_tested': 27, 'n_positive': 0, 'score': 0.017857142857142856}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,0,,,,,0.0694444444444444,0.0694444444444444,1,0,0.0694444444444444,0,1
44236.0,2,2,0.0662593984962406,0.0535714285714285,0.0789473684210526,1.0,2,"{'GENERAL': {'n_tested': 18, 'n_positive': 1, 'score': 0.07894736842105263}, 'NR': {'n_tested': 27, 'n_positive': 1, 'score': 0.05357142857142857}}",1,0,,,,,0.0662593984962406,0.0662593984962406,1,0,0.0662593984962406,0,1
42279.0,2,2,0.0694444444444444,0.0178571428571428,0.1666666666666666,1.0,3,"{'GENERAL': {'n_tested': 20, 'n_positive': 0, 'score': 0.023809523809523808}, 'NR': {'n_tested': 27, 'n_positive': 0, 'score': 0.017857142857142856}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,0,,,,,0.0694444444444444,0.0694444444444444,1,0,0.0694444444444444,0,1
44454.0,2,2,0.1969298245614035,0.025,0.5,1.0,3,"{'GENERAL': {'n_tested': 19, 'n_positive': 0, 'score': 0.025}, 'NR': {'n_tested': 37, 'n_positive': 2, 'score': 0.06578947368421052}, 'SR': {'n_tested': 2, 'n_positive': 1, 'score': 0.5}}",1,1,,,,,0.1969298245614035,0.1969298245614035,1,1,0.1969298245614035,1,1
34936.0,2,2,0.0694444444444444,0.0178571428571428,0.1666666666666666,1.0,3,"{'GENERAL': {'n_tested': 20, 'n_positive': 0, 'score': 0.023809523809523808}, 'NR': {'n_tested': 27, 'n_positive': 0, 'score': 0.017857142857142856}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,0,,,,,0.0694444444444444,0.0694444444444444,1,0,0.0694444444444444,0,1
24012.0,2,2,0.0472222222222222,0.0178571428571428,0.1,1.0,3,"{'GENERAL': {'n_tested': 20, 'n_positive': 0, 'score': 0.023809523809523808}, 'NR': {'n_tested': 27, 'n_positive': 0, 'score': 0.017857142857142856}, 'SR': {'n_tested': 4, 'n_positive': 0, 'score': 0.1}}",1,0,,,,,0.0472222222222222,0.0472222222222222,1,0,0.0472222222222222,0,1
22096.0,2,2,0.0878237259816207,0.0178571428571428,0.1666666666666666,1.0,3,"{'GENERAL': {'n_tested': 18, 'n_positive': 1, 'score': 0.07894736842105263}, 'NR': {'n_tested': 27, 'n_positive': 0, 'score': 0.017857142857142856}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,0,,,,,0.0878237259816207,0.0878237259816207,1,0,0.0878237259816207,0,1
27832.0,2,2,0.2088509316770186,0.0178571428571428,0.5,1.0,3,"{'GENERAL': {'n_tested': 22, 'n_positive': 2, 'score': 0.10869565217391304}, 'NR': {'n_tested': 27, 'n_positive': 0, 'score': 0.017857142857142856}, 'SR': {'n_tested': 4, 'n_positive': 2, 'score': 0.5}}",1,1,,,,,0.2088509316770186,0.2088509316770186,1,1,0.2088509316770186,1,1
25134.0,2,2,0.0584368530020703,0.0217391304347826,0.1,1.0,3,"{'GENERAL': {'n_tested': 22, 'n_positive': 0, 'score': 0.021739130434782608}, 'NR': {'n_tested': 27, 'n_positive': 1, 'score': 0.05357142857142857}, 'SR': {'n_tested': 4, 'n_positive': 0, 'score': 0.1}}",1,0,,,,,0.0584368530020703,0.0584368530020703,1,0,0.0584368530020703,0,1
